trainer_id	trainer_label	trainer_base	battle_index	role	battle_type	ai_flags	party_size	min_level	max_level	perfect_ivs	has_ev_spread	roster	ivs	evs	source	confidence	checkpoint	checkpoint_method
782	Leader Flannery2	Leader Flannery	2	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	47	47	FALSE	TRUE	Ninetales:47:Drought:Heat Rock:Timid:Flamethrower,Energy Ball,Psyshock,Dark Pulse|Walking Wake:47:Protosynthesis:Choice Scarf:Timid:Hydro Steam,Flamethrower,Dragon Pulse,Hidden Power|Scovillain:47:Chlorophyll:Life Orb:Modest:Giga Drain,Flamethrower,Scorching Sands,Sunny Day|Rotom-Heat:47:Levitate:Leftovers:Bold:Thunderbolt,Overheat,Hidden Power,Thunder Wave|Marowak-Alola:47:Bone Zone:Thick Club:Adamant:Flare Blitz,Shadow Bone,Bonemerang,Thunder Punch|Infernape:47:Iron Fist:Infernapite:Jolly:Fire Punch,Close Combat,Knock Off,Rock Slide|Infernape-Mega:47:Iron Fist:Infernapite:Jolly:Fire Punch,Close Combat,Knock Off,Rock Slide	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,30 df,30 sa,30 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|252 df,252 sa,6 sd|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	8	exact
783	Leader Flannery3	Leader Flannery	3	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	47	47	FALSE	TRUE	Ninetales:47:Drought:Heat Rock:Timid:Flamethrower,Energy Ball,Psyshock,Dark Pulse|Walking Wake:47:Protosynthesis:Choice Scarf:Timid:Hydro Steam,Flamethrower,Dragon Pulse,Hidden Power|Scovillain:47:Chlorophyll:Life Orb:Modest:Giga Drain,Flamethrower,Scorching Sands,Sunny Day|Rotom-Heat:47:Levitate:Leftovers:Bold:Thunderbolt,Overheat,Hidden Power,Thunder Wave|Marowak-Alola:47:Bone Zone:Thick Club:Adamant:Flare Blitz,Shadow Bone,Bonemerang,Thunder Punch|Infernape:47:Iron Fist:Infernapite:Jolly:Fire Punch,Close Combat,Knock Off,Rock Slide|Infernape-Mega:47:Iron Fist:Infernapite:Jolly:Fire Punch,Close Combat,Knock Off,Rock Slide	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,30 df,30 sa,30 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|252 df,252 sa,6 sd|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	8	exact
784	Leader Flannery4	Leader Flannery	4	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	47	47	FALSE	TRUE	Ninetales:47:Drought:Heat Rock:Timid:Flamethrower,Energy Ball,Psyshock,Dark Pulse|Walking Wake:47:Protosynthesis:Choice Scarf:Timid:Hydro Steam,Flamethrower,Dragon Pulse,Hidden Power|Scovillain:47:Chlorophyll:Life Orb:Modest:Giga Drain,Flamethrower,Scorching Sands,Sunny Day|Rotom-Heat:47:Levitate:Leftovers:Bold:Thunderbolt,Overheat,Hidden Power,Thunder Wave|Marowak-Alola:47:Bone Zone:Thick Club:Adamant:Flare Blitz,Shadow Bone,Bonemerang,Thunder Punch|Infernape:47:Iron Fist:Infernapite:Jolly:Fire Punch,Close Combat,Knock Off,Rock Slide|Infernape-Mega:47:Iron Fist:Infernapite:Jolly:Fire Punch,Close Combat,Knock Off,Rock Slide	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,30 df,30 sa,30 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|252 df,252 sa,6 sd|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	8	exact
785	Leader Flannery5	Leader Flannery	5	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	47	47	FALSE	TRUE	Ninetales:47:Drought:Heat Rock:Timid:Flamethrower,Energy Ball,Psyshock,Dark Pulse|Walking Wake:47:Protosynthesis:Choice Scarf:Timid:Hydro Steam,Flamethrower,Dragon Pulse,Hidden Power|Scovillain:47:Chlorophyll:Life Orb:Modest:Giga Drain,Flamethrower,Scorching Sands,Sunny Day|Rotom-Heat:47:Levitate:Leftovers:Bold:Thunderbolt,Overheat,Hidden Power,Thunder Wave|Marowak-Alola:47:Bone Zone:Thick Club:Adamant:Flare Blitz,Shadow Bone,Bonemerang,Thunder Punch|Infernape:47:Iron Fist:Infernapite:Jolly:Fire Punch,Close Combat,Knock Off,Rock Slide|Infernape-Mega:47:Iron Fist:Infernapite:Jolly:Fire Punch,Close Combat,Knock Off,Rock Slide	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,30 df,30 sa,30 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|252 df,252 sa,6 sd|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	8	exact
786	Leader Norman2	Leader Norman	2	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	59	59	FALSE	TRUE	Zoroark-Hisui:59:Illusion:Focus Sash:Timid:Bitter Malice,Aura Sphere,Hyper Voice,Sludge Bomb|Iron Valiant:59:Quark Drive:Booster Energy:Jolly:Close Combat,Spirit Break,Bulk Up,Knock Off|Ursaluna-Bloodmoon:59:Minds Eye:Expert Belt:Modest:Earth Power,Blood Moon,Hyper Voice,Hidden Power|Cyclizar:59:Regenerator:Sitrus Berry:Jolly:Shed Tail,Aqua Tail,Dragon Claw,Return|Slaking:59:Truant:Slakite:Jolly:Return,Play Rough,Power-Up Punch,Earthquake|Obstagoon:59:Guts:Life Orb:Jolly:Facade,Knock Off,Close Combat,Sucker Punch|Slaking-Mega:59:Comatose:Slakite:Jolly:Return,Play Rough,Power-Up Punch,Earthquake	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,30 at,30 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	10	exact
787	Leader Norman3	Leader Norman	3	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	59	59	FALSE	TRUE	Zoroark-Hisui:59:Illusion:Focus Sash:Timid:Bitter Malice,Aura Sphere,Hyper Voice,Sludge Bomb|Iron Valiant:59:Quark Drive:Booster Energy:Jolly:Close Combat,Spirit Break,Bulk Up,Knock Off|Ursaluna-Bloodmoon:59:Minds Eye:Expert Belt:Modest:Earth Power,Blood Moon,Hyper Voice,Hidden Power|Cyclizar:59:Regenerator:Sitrus Berry:Jolly:Shed Tail,Aqua Tail,Dragon Claw,Return|Slaking:59:Truant:Slakite:Jolly:Return,Play Rough,Power-Up Punch,Earthquake|Obstagoon:59:Guts:Life Orb:Jolly:Facade,Knock Off,Close Combat,Sucker Punch|Slaking-Mega:59:Comatose:Slakite:Jolly:Return,Play Rough,Power-Up Punch,Earthquake	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,30 at,30 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	10	exact
788	Leader Norman4	Leader Norman	4	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	59	59	FALSE	TRUE	Zoroark-Hisui:59:Illusion:Focus Sash:Timid:Bitter Malice,Aura Sphere,Hyper Voice,Sludge Bomb|Iron Valiant:59:Quark Drive:Booster Energy:Jolly:Close Combat,Spirit Break,Bulk Up,Knock Off|Ursaluna-Bloodmoon:59:Minds Eye:Expert Belt:Modest:Earth Power,Blood Moon,Hyper Voice,Hidden Power|Cyclizar:59:Regenerator:Sitrus Berry:Jolly:Shed Tail,Aqua Tail,Dragon Claw,Return|Slaking:59:Truant:Slakite:Jolly:Return,Play Rough,Power-Up Punch,Earthquake|Obstagoon:59:Guts:Life Orb:Jolly:Facade,Knock Off,Close Combat,Sucker Punch|Slaking-Mega:59:Comatose:Slakite:Jolly:Return,Play Rough,Power-Up Punch,Earthquake	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,30 at,30 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	10	exact
789	Leader Norman5	Leader Norman	5	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	59	59	FALSE	TRUE	Zoroark-Hisui:59:Illusion:Focus Sash:Timid:Bitter Malice,Aura Sphere,Hyper Voice,Sludge Bomb|Iron Valiant:59:Quark Drive:Booster Energy:Jolly:Close Combat,Spirit Break,Bulk Up,Knock Off|Ursaluna-Bloodmoon:59:Minds Eye:Expert Belt:Modest:Earth Power,Blood Moon,Hyper Voice,Hidden Power|Cyclizar:59:Regenerator:Sitrus Berry:Jolly:Shed Tail,Aqua Tail,Dragon Claw,Return|Slaking:59:Truant:Slakite:Jolly:Return,Play Rough,Power-Up Punch,Earthquake|Obstagoon:59:Guts:Life Orb:Jolly:Facade,Knock Off,Close Combat,Sucker Punch|Slaking-Mega:59:Comatose:Slakite:Jolly:Return,Play Rough,Power-Up Punch,Earthquake	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,30 at,30 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	10	exact
790	Leader Winona2	Leader Winona	2	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	68	68	FALSE	TRUE	Staraptor:68:Intimidate:Choice Band:Jolly:Double-Edge,Brave Bird,Close Combat,U-turn|Aggron:68:Rock Head:Assault Vest:Adamant:Heavy Slam,Head Smash,Fire Punch,Body Press|Flygon:68:Tinted Lens:Life Orb:Naive:Draco Meteor,Headlong Rush,Dual Wingbeat,Rock Slide|Frosmoth:68:Ice Scales:Heavy-Duty Boots:Timid:Quiver Dance,Bug Buzz,Giga Drain,Ice Beam|Thundurus-Therian:68:Volt Absorb:Focus Sash:Timid:Thunderbolt,Grass Knot,Sludge Wave,Hidden Power|Altaria:68:Natural Cure:Altarianite:Jolly:Dragon Dance,Earthquake,Dragon Claw,Return|Altaria-Mega:68:Pixilate:Altarianite:Jolly:Dragon Dance,Earthquake,Dragon Claw,Return	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,30 sa,30 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 at,252 df|252 at,6 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	12	exact
791	Leader Winona3	Leader Winona	3	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	68	68	FALSE	TRUE	Staraptor:68:Intimidate:Choice Band:Jolly:Double-Edge,Brave Bird,Close Combat,U-turn|Aggron:68:Rock Head:Assault Vest:Adamant:Heavy Slam,Head Smash,Fire Punch,Body Press|Flygon:68:Tinted Lens:Life Orb:Naive:Draco Meteor,Headlong Rush,Dual Wingbeat,Rock Slide|Frosmoth:68:Ice Scales:Heavy-Duty Boots:Timid:Quiver Dance,Bug Buzz,Giga Drain,Ice Beam|Thundurus-Therian:68:Volt Absorb:Focus Sash:Timid:Thunderbolt,Grass Knot,Sludge Wave,Hidden Power|Altaria:68:Natural Cure:Altarianite:Jolly:Dragon Dance,Earthquake,Dragon Claw,Return|Altaria-Mega:68:Pixilate:Altarianite:Jolly:Dragon Dance,Earthquake,Dragon Claw,Return	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,30 sa,30 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 at,252 df|252 at,6 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	12	exact
792	Leader Winona4	Leader Winona	4	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	68	68	FALSE	TRUE	Staraptor:68:Intimidate:Choice Band:Jolly:Double-Edge,Brave Bird,Close Combat,U-turn|Aggron:68:Rock Head:Assault Vest:Adamant:Heavy Slam,Head Smash,Fire Punch,Body Press|Flygon:68:Tinted Lens:Life Orb:Naive:Draco Meteor,Headlong Rush,Dual Wingbeat,Rock Slide|Frosmoth:68:Ice Scales:Heavy-Duty Boots:Timid:Quiver Dance,Bug Buzz,Giga Drain,Ice Beam|Thundurus-Therian:68:Volt Absorb:Focus Sash:Timid:Thunderbolt,Grass Knot,Sludge Wave,Hidden Power|Altaria:68:Natural Cure:Altarianite:Jolly:Dragon Dance,Earthquake,Dragon Claw,Return|Altaria-Mega:68:Pixilate:Altarianite:Jolly:Dragon Dance,Earthquake,Dragon Claw,Return	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,30 sa,30 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 at,252 df|252 at,6 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	12	exact
793	Leader Winona5	Leader Winona	5	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	68	68	FALSE	TRUE	Staraptor:68:Intimidate:Choice Band:Jolly:Double-Edge,Brave Bird,Close Combat,U-turn|Aggron:68:Rock Head:Assault Vest:Adamant:Heavy Slam,Head Smash,Fire Punch,Body Press|Flygon:68:Tinted Lens:Life Orb:Naive:Draco Meteor,Headlong Rush,Dual Wingbeat,Rock Slide|Frosmoth:68:Ice Scales:Heavy-Duty Boots:Timid:Quiver Dance,Bug Buzz,Giga Drain,Ice Beam|Thundurus-Therian:68:Volt Absorb:Focus Sash:Timid:Thunderbolt,Grass Knot,Sludge Wave,Hidden Power|Altaria:68:Natural Cure:Altarianite:Jolly:Dragon Dance,Earthquake,Dragon Claw,Return|Altaria-Mega:68:Pixilate:Altarianite:Jolly:Dragon Dance,Earthquake,Dragon Claw,Return	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,30 sa,30 sd,30 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 at,252 sp|6 hp,252 at,252 df|252 at,6 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	12	exact
794	Leader Tate And Liza2	Leader Tate And Liza	2	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	5	48	50	TRUE	FALSE	Slowpoke:48:UNK:NONE:Hardy:Yawn,Psychic,Calm Mind,Protect|Claydol:49:UNK:NONE:Hardy:Earthquake,Ancient Power,Psychic,Light Screen|Xatu:49:UNK:NONE:Hardy:Psychic,Rest,Confuse Ray,Calm Mind|Lunatone:50:UNK:NONE:Hardy:Earthquake,Psychic,Rest,Calm Mind|Solrock:50:UNK:NONE:Hardy:Sunny Day,Solar Beam,Psychic,Flamethrower	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	9	bounded
795	Leader Tate And Liza3	Leader Tate And Liza	3	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	6	53	55	TRUE	FALSE	Drowzee:53:UNK:NONE:Hardy:Hypnosis,Dream Eater,Headbutt,Protect|Slowpoke:53:UNK:NONE:Hardy:Yawn,Psychic,Calm Mind,Protect|Claydol:54:UNK:NONE:Hardy:Earthquake,Explosion,Psychic,Light Screen|Xatu:54:UNK:NONE:Hardy:Psychic,Rest,Confuse Ray,Calm Mind|Lunatone:55:UNK:NONE:Hardy:Earthquake,Psychic,Rest,Calm Mind|Solrock:55:UNK:NONE:Hardy:Sunny Day,Solar Beam,Psychic,Flamethrower	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	9	bounded
796	Leader Tate And Liza4	Leader Tate And Liza	4	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	6	58	60	TRUE	FALSE	Hypno:58:UNK:NONE:Hardy:Hypnosis,Dream Eater,Headbutt,Protect|Claydol:59:UNK:NONE:Hardy:Earthquake,Explosion,Psychic,Light Screen|Slowpoke:58:UNK:NONE:Hardy:Yawn,Psychic,Calm Mind,Protect|Xatu:59:UNK:NONE:Hardy:Psychic,Rest,Confuse Ray,Calm Mind|Lunatone:60:UNK:NONE:Hardy:Earthquake,Psychic,Rest,Calm Mind|Solrock:60:UNK:NONE:Hardy:Sunny Day,Solar Beam,Psychic,Flamethrower	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	11	bounded
797	Leader Tate And Liza5	Leader Tate And Liza	5	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	6	63	65	TRUE	FALSE	Hypno:63:UNK:NONE:Hardy:Hypnosis,Dream Eater,Headbutt,Protect|Claydol:64:UNK:NONE:Hardy:Earthquake,Explosion,Psychic,Light Screen|Slowking:63:UNK:NONE:Hardy:Yawn,Psychic,Calm Mind,Protect|Xatu:64:UNK:NONE:Hardy:Psychic,Rest,Confuse Ray,Calm Mind|Lunatone:65:UNK:NONE:Hardy:Earthquake,Psychic,Rest,Calm Mind|Solrock:65:UNK:NONE:Hardy:Sunny Day,Solar Beam,Psychic,Flamethrower	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	0|0|0|0|0|0	hzla_dynamic_calc_imp_1-3	Asserted	12	bounded
798	Leader Juan2	Leader Juan	2	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	82	82	TRUE	TRUE	Tapu Fini:82:Misty Surge:Terrain Extender:Timid:Moonblast,Ice Beam,Surf,Flip Turn|Tinkaton:82:Own Tempo:Shuca Berry:Jolly:Gigaton Hammer,Play Rough,Stone Edge,Brick Break|Rapidash-Galar:82:Flash Fire:Life Orb:Jolly:Flare Blitz,Play Rough,Wild Charge,Swords Dance|Ursaluna:82:Guts:Assault Vest:Adamant:Facade,Headlong Rush,Close Combat,Play Rough|Flutter Mane:82:Protosynthesis:Choice Specs:Timid:Energy Ball,Shadow Ball,Moonblast,Psyshock|Diancie:82:Clear Body:Diancite:Timid:Moonblast,Diamond Storm,Calm Mind,Earth Power|Diancie-Mega:82:Magic Bounce:Diancite:Timid:Moonblast,Diamond Storm,Calm Mind,Earth Power	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	17	exact
799	Leader Juan3	Leader Juan	3	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	82	82	TRUE	TRUE	Tapu Fini:82:Misty Surge:Terrain Extender:Timid:Moonblast,Ice Beam,Surf,Flip Turn|Tinkaton:82:Own Tempo:Shuca Berry:Jolly:Gigaton Hammer,Play Rough,Stone Edge,Brick Break|Rapidash-Galar:82:Flash Fire:Life Orb:Jolly:Flare Blitz,Play Rough,Wild Charge,Swords Dance|Ursaluna:82:Guts:Assault Vest:Adamant:Facade,Headlong Rush,Close Combat,Play Rough|Flutter Mane:82:Protosynthesis:Choice Specs:Timid:Energy Ball,Shadow Ball,Moonblast,Psyshock|Diancie:82:Clear Body:Diancite:Timid:Moonblast,Diamond Storm,Calm Mind,Earth Power|Diancie-Mega:82:Magic Bounce:Diancite:Timid:Moonblast,Diamond Storm,Calm Mind,Earth Power	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	17	exact
800	Leader Juan4	Leader Juan	4	gym_leader	Doubles	Check Bad Move,Try To Faint,Check Viability	7	82	82	TRUE	TRUE	Tapu Fini:82:Misty Surge:Terrain Extender:Timid:Moonblast,Ice Beam,Surf,Flip Turn|Tinkaton:82:Own Tempo:Shuca Berry:Jolly:Gigaton Hammer,Play Rough,Stone Edge,Brick Break|Rapidash-Galar:82:Flash Fire:Life Orb:Jolly:Flare Blitz,Play Rough,Wild Charge,Swords Dance|Ursaluna:82:Guts:Assault Vest:Adamant:Facade,Headlong Rush,Close Combat,Play Rough|Flutter Mane:82:Protosynthesis:Choice Specs:Timid:Energy Ball,Shadow Ball,Moonblast,Psyshock|Diancie:82:Clear Body:Diancite:Timid:Moonblast,Diamond Storm,Calm Mind,Earth Power|Diancie-Mega:82:Magic Bounce:Diancite:Timid:Moonblast,Diamond Storm,Calm Mind,Earth Power	31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp|31 hp,31 at,31 df,31 sa,31 sd,31 sp	6 hp,252 sa,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 at,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp|6 hp,252 sa,252 sp	hzla_dynamic_calc_imp_1-3	Asserted	17	exact
