entity_type	item_const	item_name	method	map	region	x	y	flag	quantity	price	pocket	hold_effect	earliest_gate	prerequisites	missable	source_file	confidence	earliest_gate_confidence	access_wave
item	ITEM_ALAKAZITE	Alakazite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_KANGASKHANITE	Kangaskhanite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_AUDINITE	Audinite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_GARDEVOIRITE	Gardevoirite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_ABSOLITE	Absolite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_SHARPEDONITE	Sharpedonite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_HERACRONITE	Heracronite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_LOPUNNITE	Lopunnite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_PIDGEOTITE	Pidgeotite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_BEEDRILLITE	Beedrillite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_GLALITITE	Glalitite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_ABOMASITE	Abomasite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_MEDICHAMITE	Medichamite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_AGGRONITE	Aggronite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_CAMERUPTITE	Cameruptite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_MAWILITE	Mawilite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_HOUNDOOMINITE	Houndoominite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_PINSIRITE	Pinsirite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_COALOSSITE	Coalossite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_SLOWBRONITE	Slowbronite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_ORBEETLITE	Orbeetlite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_SCIZORITE	Scizorite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_AERODACTYLITE	Aerodactylite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_GALLADITE	Galladite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_CENTISKITE	Centiskite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_SANDACONDITE	Sandacondite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_APPLITE	Applite	script_gift	Route111_WinstrateFamilysHouse	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route111_WinstrateFamilysHouse/scripts.inc	Measured	NA	7
item	ITEM_SCOPE_LENS	Scope Lens	script_gift	Route113_GlassWorkshop	UNK	NA	NA	NONE	1	9	ITEMS	SCOPE_LENS	UNK	UNK	UNK	data/maps/Route113_GlassWorkshop/scripts.inc	Measured	NA	8
item	ITEM_TM_ROAR	TM05	script_gift	Route114	UNK	NA	NA	NONE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route114/scripts.inc	Measured	NA	8
item	ITEM_TM_DIG	TM28	script_gift	Route114_FossilManiacsHouse	UNK	NA	NA	NONE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route114_FossilManiacsHouse/scripts.inc	Measured	NA	9
item	ITEM_REPEAT_BALL	Repeat Ball	script_gift	Route116	UNK	NA	NA	NONE	1	100	POKE_BALLS	NONE	UNK	UNK	UNK	data/maps/Route116/scripts.inc	Measured	NA	7
item	ITEM_TM_ICY_WIND	TM21	script_gift	Route116	UNK	NA	NA	NONE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route116/scripts.inc	Measured	NA	7
item	ITEM_MUSCLE_BAND	Muscle Band	script_gift	Route116	UNK	NA	NA	NONE	1	9	ITEMS	MUSCLE_BAND	UNK	UNK	UNK	data/maps/Route116/scripts.inc	Measured	NA	7
item	ITEM_TM_HIDDEN_POWER	TM10	script_gift	Route117	UNK	NA	NA	NONE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route117/scripts.inc	Measured	NA	6
item	ITEM_TM_PSYCHIC	TM29	script_gift	Route117	UNK	NA	NA	NONE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route117/scripts.inc	Measured	NA	6
item	ITEM_TM_SHADOW_BALL	TM30	script_gift	Route117	UNK	NA	NA	NONE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route117/scripts.inc	Measured	NA	6
item	ITEM_TM_BRICK_BREAK	TM31	script_gift	Route117	UNK	NA	NA	NONE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route117/scripts.inc	Measured	NA	6
item	ITEM_BANETTITE	Banettite	script_gift	Route117	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route117/scripts.inc	Measured	NA	6
item	ITEM_SABLENITE	Sablenite	script_gift	Route117	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route117/scripts.inc	Measured	NA	6
item	ITEM_GENGARITE	Gengarite	script_gift	Route117	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route117/scripts.inc	Measured	NA	6
item	ITEM_DUSKNOIRITE	Dusknoirite	script_gift	Route117	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route117/scripts.inc	Measured	NA	6
item	ITEM_METRONOME	Metronome	script_gift	Route117	UNK	NA	NA	NONE	1	9	ITEMS	METRONOME	UNK	UNK	UNK	data/maps/Route117/scripts.inc	Measured	NA	6
item	ITEM_LEFTOVERS	Leftovers	script_gift	Route117	UNK	NA	NA	NONE	1	9	ITEMS	LEFTOVERS	UNK	UNK	UNK	data/maps/Route117/scripts.inc	Measured	NA	6
item	ITEM_LAPRASITE	Laprasite	script_gift	Route118	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route118/scripts.inc	Measured	NA	6
item	ITEM_DREDNAWITE	Drednawite	script_gift	Route118	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route118/scripts.inc	Measured	NA	6
item	ITEM_GYARADOSITE	Gyaradosite	script_gift	Route118	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route118/scripts.inc	Measured	NA	6
item	ITEM_FOCUS_SASH	Focus Sash	script_gift	Route118	UNK	NA	NA	NONE	1	9	ITEMS	FOCUS_SASH	UNK	UNK	UNK	data/maps/Route118/scripts.inc	Measured	NA	6
item	ITEM_LIFE_ORB	Life Orb	script_gift	Route119	UNK	NA	NA	NONE	1	9	ITEMS	LIFE_ORB	11	UNK	UNK	data/maps/Route119/scripts.inc	Measured	Measured	7
item	ITEM_HEAVY_DUTY_BOOTS	Heavy-DtyBts	script_gift	Route119	UNK	NA	NA	NONE	1	9	ITEMS	HEAVY_DUTY_BOOTS	11	UNK	UNK	data/maps/Route119/scripts.inc	Measured	Measured	7
item	ITEM_LEFTOVERS	Leftovers	script_gift	Route119	UNK	NA	NA	NONE	1	9	ITEMS	LEFTOVERS	11	UNK	UNK	data/maps/Route119/scripts.inc	Measured	Measured	7
item	ITEM_PP_MAX	PP Max	script_gift	Route119	UNK	NA	NA	NONE	999	7	ITEMS	NONE	11	UNK	UNK	data/maps/Route119/scripts.inc	Measured	Measured	7
item	ITEM_DEVON_SCOPE	Devon Scope	script_gift	Route120	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	UNK	UNK	UNK	data/maps/Route120/scripts.inc	Measured	NA	9
item	ITEM_TM_STEALTH_ROCK	TM76	script_gift	Route121	UNK	NA	NA	NONE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route121/scripts.inc	Measured	NA	9
item	ITEM_TM_HIGH_HORSEPOWER	TM147	script_gift	Route121	UNK	NA	NA	NONE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route121/scripts.inc	Measured	NA	9
item	ITEM_COPPERAJITE	Copperajite	script_gift	Route121	UNK	NA	NA	NONE	1	0	MEGA_STONES	MEGA_STONE	UNK	UNK	UNK	data/maps/Route121/scripts.inc	Measured	NA	9
item	ITEM_ROCKY_HELMET	Rocky Helmet	script_gift	Route121	UNK	NA	NA	NONE	1	9	ITEMS	ROCKY_HELMET	UNK	UNK	UNK	data/maps/Route121/scripts.inc	Measured	NA	9
item	ITEM_LEFTOVERS	Leftovers	script_gift	Route121	UNK	NA	NA	NONE	1	9	ITEMS	LEFTOVERS	UNK	UNK	UNK	data/maps/Route121/scripts.inc	Measured	NA	9
item	ITEM_SPELON_BERRY	Spelon Berry	script_gift	Route123_BerryMastersHouse	UNK	NA	NA	NONE	1	0	BERRIES	NONE	UNK	UNK	UNK	data/maps/Route123_BerryMastersHouse/scripts.inc	Measured	NA	8
item	ITEM_PAMTRE_BERRY	Pamtre Berry	script_gift	Route123_BerryMastersHouse	UNK	NA	NA	NONE	1	0	BERRIES	NONE	UNK	UNK	UNK	data/maps/Route123_BerryMastersHouse/scripts.inc	Measured	NA	8
item	ITEM_WATMEL_BERRY	Watmel Berry	script_gift	Route123_BerryMastersHouse	UNK	NA	NA	NONE	1	0	BERRIES	NONE	UNK	UNK	UNK	data/maps/Route123_BerryMastersHouse/scripts.inc	Measured	NA	8
item	ITEM_DURIN_BERRY	Durin Berry	script_gift	Route123_BerryMastersHouse	UNK	NA	NA	NONE	1	0	BERRIES	NONE	UNK	UNK	UNK	data/maps/Route123_BerryMastersHouse/scripts.inc	Measured	NA	8
item	ITEM_BELUE_BERRY	Belue Berry	script_gift	Route123_BerryMastersHouse	UNK	NA	NA	NONE	1	0	BERRIES	NONE	UNK	UNK	UNK	data/maps/Route123_BerryMastersHouse/scripts.inc	Measured	NA	8
item	ITEM_ROTOM_CATALOG	RotomCatalog	script_gift	Route124_DivingTreasureHuntersHouse	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	UNK	UNK	UNK	data/maps/Route124_DivingTreasureHuntersHouse/scripts.inc	Measured	NA	10
item	ITEM_REVEAL_GLASS	Reveal Glass	script_gift	Route124_DivingTreasureHuntersHouse	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	UNK	UNK	UNK	data/maps/Route124_DivingTreasureHuntersHouse/scripts.inc	Measured	NA	10
item	ITEM_GRACIDEA	Gracidea	script_gift	Route124_DivingTreasureHuntersHouse	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	UNK	UNK	UNK	data/maps/Route124_DivingTreasureHuntersHouse/scripts.inc	Measured	NA	10
item	ITEM_PRISON_BOTTLE	Prison Bottle	script_gift	Route124_DivingTreasureHuntersHouse	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	UNK	UNK	UNK	data/maps/Route124_DivingTreasureHuntersHouse/scripts.inc	Measured	NA	10
item	ITEM_TM_STONE_EDGE	TM71	script_gift	Route125	UNK	NA	NA	NONE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route125/scripts.inc	Measured	NA	9
item	ITEM_TM_HEAVY_SLAM	TM172	script_gift	Route125	UNK	NA	NA	NONE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/Route125/scripts.inc	Measured	NA	9
mart_stock	ITEM_POMEG_BERRY	Pomeg Berry	purchase	RustboroCity	UNK	NA	NA	NONE	UNLIMITED	0	BERRIES	NONE	2	UNK	UNK	data/maps/RustboroCity/scripts.inc	Measured	Measured	6
mart_stock	ITEM_NONE	????????	purchase	RustboroCity	UNK	NA	NA	NONE	UNLIMITED	0	ITEMS	NONE	2	UNK	UNK	data/maps/RustboroCity/scripts.inc	Measured	Measured	6
item	ITEM_GREAT_BALL	Great Ball	script_gift	RustboroCity	UNK	NA	NA	NONE	1	600	POKE_BALLS	NONE	2	UNK	UNK	data/maps/RustboroCity/scripts.inc	Measured	Measured	6
item	ITEM_HM_CUT	HM01	script_gift	RustboroCity_CuttersHouse	UNK	NA	NA	NONE	1	0	TM_HM	NONE	1	UNK	UNK	data/maps/RustboroCity_CuttersHouse/scripts.inc	Measured	Inferred	7
item	ITEM_DNA_SPLICERS	DNA Splicers	script_gift	RustboroCity_DevonCorp_2F	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_DevonCorp_2F/scripts.inc	Measured	Inferred	8
item	ITEM_REINS_OF_UNITY	ReinsOfUnity	script_gift	RustboroCity_DevonCorp_2F	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_DevonCorp_2F/scripts.inc	Measured	Inferred	8
item	ITEM_N_SOLARIZER	N-Solarizer	script_gift	RustboroCity_DevonCorp_2F	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_DevonCorp_2F/scripts.inc	Measured	Inferred	8
item	ITEM_N_LUNARIZER	N-Lunarizer	script_gift	RustboroCity_DevonCorp_2F	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_DevonCorp_2F/scripts.inc	Measured	Inferred	8
item	ITEM_LETTER	Letter	script_gift	RustboroCity_DevonCorp_3F	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_DevonCorp_3F/scripts.inc	Measured	Inferred	9
item	ITEM_WATER_STONE	Water Stone	script_gift	RustboroCity_DevonCorp_3F	UNK	NA	NA	NONE	10	500	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_DevonCorp_3F/scripts.inc	Measured	Inferred	9
item	ITEM_FIRE_STONE	Fire Stone	script_gift	RustboroCity_DevonCorp_3F	UNK	NA	NA	NONE	10	500	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_DevonCorp_3F/scripts.inc	Measured	Inferred	9
item	ITEM_THUNDER_STONE	Thunder Stone	script_gift	RustboroCity_DevonCorp_3F	UNK	NA	NA	NONE	10	500	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_DevonCorp_3F/scripts.inc	Measured	Inferred	9
item	ITEM_SUN_STONE	Sun Stone	script_gift	RustboroCity_DevonCorp_3F	UNK	NA	NA	NONE	10	500	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_DevonCorp_3F/scripts.inc	Measured	Inferred	9
item	ITEM_PREMIER_BALL	Premier Ball	script_gift	RustboroCity_Flat2_2F	UNK	NA	NA	NONE	1	7	POKE_BALLS	NONE	1	UNK	UNK	data/maps/RustboroCity_Flat2_2F/scripts.inc	Measured	Inferred	8
item	ITEM_TM_BULLDOZE	TM96	script_gift	RustboroCity_Gym	UNK	NA	NA	NONE	1	100	TM_HM	NONE	1	UNK	UNK	data/maps/RustboroCity_Gym/scripts.inc	Measured	Measured	7
mart_stock	ITEM_POKE_BALL	Poké Ball	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	200	POKE_BALLS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_POTION	Potion	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	7	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_SUPER_POTION	Super Potion	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	700	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_ANTIDOTE	Antidote	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	7	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_FULL_HEAL	Full Heal	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	100	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_MAX_ELIXIR	Max Elixir	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	100	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_REPEL	Repel	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	7	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_X_SPEED	X Speed	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	7	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_X_ATTACK	X Attack	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	7	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_X_DEFENSE	X Defense	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	7	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_NONE	????????	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	0	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_POKE_BALL	Poké Ball	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	200	POKE_BALLS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_TIMER_BALL	Timer Ball	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	100	POKE_BALLS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_REPEAT_BALL	Repeat Ball	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	100	POKE_BALLS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_POTION	Potion	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	7	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_SUPER_POTION	Super Potion	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	700	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_FULL_HEAL	Full Heal	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	100	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_MAX_ELIXIR	Max Elixir	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	100	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_ESCAPE_ROPE	Escape Rope	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	0	KEY_ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_REPEL	Repel	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	7	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_X_SPEED	X Speed	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	7	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_X_ATTACK	X Attack	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	7	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_X_DEFENSE	X Defense	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	7	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
mart_stock	ITEM_NONE	????????	purchase	RustboroCity_Mart	UNK	NA	NA	NONE	UNLIMITED	0	ITEMS	NONE	1	UNK	UNK	data/maps/RustboroCity_Mart/scripts.inc	Measured	Inferred	7
item	ITEM_QUICK_CLAW	Quick Claw	script_gift	RustboroCity_PokemonSchool	UNK	NA	NA	NONE	1	9	ITEMS	QUICK_CLAW	1	UNK	UNK	data/maps/RustboroCity_PokemonSchool/scripts.inc	Measured	Inferred	7
item	ITEM_HM_STRENGTH	HM04	script_gift	RusturfTunnel	UNK	NA	NA	NONE	1	0	TM_HM	NONE	UNK	UNK	UNK	data/maps/RusturfTunnel/scripts.inc	Measured	NA	8
item	ITEM_DEVON_PARTS	Devon Parts	script_gift	RusturfTunnel	UNK	NA	NA	NONE	1	0	KEY_ITEMS	NONE	UNK	UNK	UNK	data/maps/RusturfTunnel/scripts.inc	Measured	NA	8
item	ITEM_TM_LEECH_LIFE	TM49	script_gift	SSTidalRooms	UNK	NA	NA	NONE	1	100	TM_HM	NONE	UNK	UNK	UNK	data/maps/SSTidalRooms/scripts.inc	Measured	NA	UNK
item	ITEM_SHELL_BELL	Shell Bell	script_gift	ShoalCave_LowTideEntranceRoom	UNK	NA	NA	NONE	1	9	ITEMS	SHELL_BELL	UNK	UNK	UNK	data/maps/ShoalCave_LowTideEntranceRoom/scripts.inc	Measured	NA	10
item	ITEM_SHOAL_SHELL	Shoal Shell	script_gift	ShoalCave_LowTideInnerRoom	UNK	NA	NA	NONE	1	20	ITEMS	NONE	UNK	UNK	UNK	data/maps/ShoalCave_LowTideInnerRoom/scripts.inc	Measured	NA	11
item	ITEM_SHOAL_SHELL	Shoal Shell	script_gift	ShoalCave_LowTideInnerRoom	UNK	NA	NA	NONE	1	20	ITEMS	NONE	UNK	UNK	UNK	data/maps/ShoalCave_LowTideInnerRoom/scripts.inc	Measured	NA	11
item	ITEM_SHOAL_SHELL	Shoal Shell	script_gift	ShoalCave_LowTideInnerRoom	UNK	NA	NA	NONE	1	20	ITEMS	NONE	UNK	UNK	UNK	data/maps/ShoalCave_LowTideInnerRoom/scripts.inc	Measured	NA	11
item	ITEM_SHOAL_SHELL	Shoal Shell	script_gift	ShoalCave_LowTideInnerRoom	UNK	NA	NA	NONE	1	20	ITEMS	NONE	UNK	UNK	UNK	data/maps/ShoalCave_LowTideInnerRoom/scripts.inc	Measured	NA	11
item	ITEM_SHOAL_SALT	Shoal Salt	script_gift	ShoalCave_LowTideInnerRoom	UNK	NA	NA	NONE	1	20	ITEMS	NONE	UNK	UNK	UNK	data/maps/ShoalCave_LowTideInnerRoom/scripts.inc	Measured	NA	11
item	ITEM_SHOAL_SALT	Shoal Salt	script_gift	ShoalCave_LowTideInnerRoom	UNK	NA	NA	NONE	1	20	ITEMS	NONE	UNK	UNK	UNK	data/maps/ShoalCave_LowTideInnerRoom/scripts.inc	Measured	NA	11
